name,type,lat,lon,cuisine,source
Sree Srinivasa Bhavan,restaurant,12.9694336,77.7657145,,OSM
AL-BEK,restaurant,12.916485,77.5982924,arab,OSM
Curry Leaves,restaurant,12.9230018,77.5972171,indian,OSM
Presto,fast_food,12.9370786,77.5752292,regional,OSM
Casa Fresco by Tea Brew,restaurant,12.9645114,77.638624,,OSM
Oye Lassi,cafe,13.0053566,77.5712414,,OSM
Udupi Upachaar Veg,restaurant,13.0054082,77.5691051,,OSM
Kritunga restaurant,restaurant,12.9555803,77.7130382,,OSM
Wokanaka,fast_food,12.9556171,77.7201044,,OSM
Basaveshwara Khanavali,fast_food,12.9561408,77.715053,,OSM
New Shanthi Sagar,restaurant,12.9783586,77.6363142,,OSM
Delicacy,restaurant,12.8826056,77.5834699,chinese;thai,OSM
Goli Vadapav,fast_food,12.8867108,77.5821914,indian;local,OSM
Momo Jojo,fast_food,12.8866632,77.5822067,,OSM
Aiswarya Malayali Hotel,restaurant,13.0058128,77.7567846,,OSM
Biriyani Zone,restaurant,12.9202717,77.6451895,,OSM
Holige Mane,fast_food,12.9288555,77.5818153,,OSM
Brigade Dreams,restaurant,12.9685412,77.606131,,OSM
Chariot,restaurant,12.9718911,77.6066836,,OSM
Dunkin',fast_food,12.9720568,77.6067921,donut;coffee_shop,OSM
Skanda Sagar,fast_food,13.0987953,77.596965,,OSM
Laban Palace,restaurant,12.9729346,77.6357245,,OSM
Srinidhi Sagar Foodline,restaurant,12.9733837,77.6360035,,OSM
Rayaru's Kitchen,restaurant,12.9728794,77.6357245,,OSM
Byte,restaurant,12.9731905,77.6359606,,OSM
Hotel Metropole,restaurant,12.9806364,77.602787,,OSM
Madurai Cafe,restaurant,12.9590093,77.7016921,indian,OSM
Chai Point,cafe,13.0085444,77.5695202,coffee_shop,OSM
Athithi Gruha,restaurant,12.8866506,77.5822279,indian,OSM
Pahala Rasagola shop,cafe,12.9355231,77.6189666,regional;odia,OSM
Subway,fast_food,12.9414433,77.6967315,sandwich,OSM
Unknown,restaurant,12.9413826,77.6967037,,OSM
Chulha Bhatti,restaurant,12.9413212,77.6966738,,OSM
Madurai Idli Shop,fast_food,12.9714956,77.6470561,,OSM
Dinner Friends,restaurant,12.970892,77.6471187,,OSM
Treat,restaurant,12.9717545,77.6470421,,OSM
Chung's Pavilion,restaurant,12.9717482,77.6470434,,OSM
Tasty Stories,restaurant,12.9720285,77.6470024,,OSM
Twist of Tadka,restaurant,12.9678797,77.6066222,,OSM
Swathi Deluxe,restaurant,12.9541378,77.5920058,indian,OSM
Take a Break,fast_food,12.9540285,77.5912583,,OSM
Chianti,restaurant,12.9699905,77.6403837,italian,OSM
Phobidden Fruit,restaurant,12.9699237,77.6396323,vietnamese,OSM
Pathan Sir,restaurant,12.9705618,77.6471201,,OSM
Salt Canvas,restaurant,12.9706145,77.6464605,,OSM
The Fatty Bao,restaurant,12.970492,77.645222,asian,OSM
Goli Vada Pav,fast_food,12.9118705,77.6513705,indian,OSM
Maria's Goan Kitchen,restaurant,12.9364231,77.6151528,,OSM
24th Main Pan Indian Bistro,restaurant,12.9085614,77.5859107,indian;chinese,OSM
Domino's,fast_food,13.0632045,77.592116,pizza,OSM
Zaitoon,restaurant,12.9030809,77.5855786,arab,OSM
Sea Salt,restaurant,12.9017285,77.5857629,indian,OSM
Egg Factory,restaurant,12.9061462,77.5906223,,OSM
Cafe Coffee Day,cafe,12.9061407,77.5918526,coffee_shop,OSM
Pipe Yard,cafe,12.9061034,77.5920152,,OSM
Slurp Cooking Studio,restaurant,12.9701753,77.638267,,OSM
Citrus,restaurant,12.9702025,77.6389092,,OSM
Divas and dudes,spa;saloon;cafe,12.9702185,77.6390612,,OSM
Delhi Highway,restaurant,12.9703059,77.6394339,,OSM
Beri-to,fast_food,12.9573491,77.6551061,,OSM
Bijoor Biryani House,restaurant,12.9789013,77.6955987,,OSM
Ram Bhog,fast_food,12.9489496,77.6873058,,OSM
Viajaya Sai Andhra Hotel,restaurant,12.9488177,77.6861236,,OSM
Sri Akshaya Upahar,restaurant,12.9451041,77.6804651,,OSM
Diamond Restaurant,restaurant,12.948945,77.6873384,,OSM
Anand Bhavan,restaurant,12.954324,77.5850242,,OSM
Timepass Dinner,restaurant,12.9453667,77.5709983,,OSM
South Inn,restaurant,12.9944952,77.6159529,,OSM
Punjab Bistro,restaurant,12.9820149,77.6927858,indian,OSM
Madhura Bhavan,restaurant,12.9221578,77.576215,,OSM
Garden By Su,restaurant,12.9166705,77.5834214,indian;italian;italian_pizza;italian_pasta;burger;japanese;sushi;mexican;thai;ice_cream;greek;international;mediterranean;bistro,OSM
Namma Adda,restaurant,12.9118329,77.5859133,,OSM
Unknown,fast_food,12.9569408,77.7030025,,OSM
Fruit xtracts,cafe,12.9665145,77.6065215,,OSM
Pot-O-Noodles,restaurant,12.9684698,77.6404858,,OSM
Appu's Kitchen,fast_food,12.9989255,77.5489709,indian,OSM
Sarayu Fine Dine,restaurant,12.9992855,77.5495195,,OSM
Domino's,fast_food,13.0038504,77.5534613,pizza,OSM
Blitz Zone,internet_cafe,12.9875682,77.5504525,,OSM
Juba Cafe,cafe,13.025295,77.6036548,,OSM
Joy IceCream,cafe,13.0252496,77.6036506,,OSM
Goli Vadapav No.1,fast_food,13.0275936,77.6043528,,OSM
Chitra Darshini,restaurant,13.0276765,77.6043712,,OSM
HMS Fast Food,fast_food,13.0264161,77.6040116,,OSM
Cool Corner,cafe,13.0275755,77.6043124,,OSM
Five Star Chicken,fast_food,13.0268892,77.6041118,,OSM
ಮ್ಯಾಂಗಲೋರ್ ಪರ್ಲ್,restaurant,12.9944824,77.6153605,,OSM
Upsouth,restaurant,12.9371939,77.6198328,,OSM
Swadist,restaurant,12.9365073,77.6197375,,OSM
Harsha Bakery and Sweets,cafe,13.1039886,77.5716195,baked_goods;cold_boost,OSM
New Kolkata Food,fast_food,12.9578101,77.6550929,,OSM
CCD,cafe,12.969833,77.5775083,coffee_shop,OSM
Al Bek,restaurant,13.022359,77.5927417,,OSM
Hong Kong Noodles,restaurant,13.020749,77.6768991,,OSM
Domino's,fast_food,13.0176379,77.7059323,pizza,OSM
Al Amanah Cafe,cafe,13.0155316,77.6394955,,OSM
Royal Afghan,restaurant,12.9939183,77.5854854,indian,OSM
Internet & Print Out Xerox,internet_cafe,12.9746346,77.6055045,,OSM
Wolfish,restaurant,12.9743668,77.6071761,,OSM
Sri Sai Sagar,restaurant,12.8617817,77.5996423,,OSM
North Indian Restaurant,restaurant,12.9077046,77.6080359,regional,OSM
Paratha Junction,restaurant,12.9153987,77.6010351,regional,OSM
Cafe Coffee Day,cafe,13.0012948,77.6324696,coffee_shop,OSM
Presto,restaurant,12.9371526,77.5728792,regional,OSM
Halli Thindi,restaurant,12.9435256,77.5655166,,OSM
Baisakhi Vegetarian Restaurant,restaurant,12.9462613,77.5703662,regional,OSM
Szechuan Dragon Chinese Restaurant,restaurant,12.9446256,77.569918,regional,OSM
Cafe Coffee Day,cafe,12.9209516,77.6820594,coffee_shop,OSM
Koli Mane,restaurant,12.9326403,77.5656287,regional,OSM
Beijing Bites,restaurant,13.0245213,77.6350534,regional,OSM
Mainland China,restaurant,12.9739174,77.5702629,regional,OSM
Sigree Global Grill,restaurant,13.0255437,77.6371608,regional,OSM
Chung Wah,restaurant,13.0230441,77.6398714,chinese,OSM
Fragrant Kitchen,restaurant,13.0278559,77.6397264,regional,OSM
Thran,restaurant,13.0214839,77.6408994,korean,OSM
Aioli BBQ & Grill Smoke House,restaurant,13.0250222,77.6372087,mediterranean,OSM
Unwined,restaurant,13.0260656,77.6370378,seafood,OSM
Tabla Restaurant,restaurant,12.9513838,77.6994322,regional,OSM
Holy Flames,restaurant,12.9582651,77.7088259,regional,OSM
Brunchilly,restaurant,12.9786306,77.694542,,OSM
Sanjha Chulha Restaurant,restaurant,12.9573463,77.7075932,indian;pizza,OSM
Mumbai Spice,restaurant,13.0002869,77.5718472,fast_food,OSM
Asha Sweet Center,restaurant,13.0007561,77.5723691,fast_food,OSM
Chandu's Deluxe,restaurant,12.9992108,77.5722756,indian;seafood,OSM
Sri Venkateshwara Hotel,restaurant,13.0026752,77.5720532,,OSM
New Fishland,restaurant,12.9972964,77.5718337,indian,OSM
Srushti Coffee,restaurant,13.00764,77.5640167,indian,OSM
Chetty's Corner,restaurant,13.0067326,77.5642658,fast_food,OSM
Hotel Ayodhya Upahar,restaurant,13.0018939,77.5784746,"indian,chinese",OSM
Brahmins Thatte Idli,restaurant,13.008246,77.563189,regional,OSM
Fenix - Sunray Hotel,restaurant,12.9425467,77.697942,,OSM
Thalassery Restaurant,restaurant,12.9566607,77.7026574,,OSM
Burger King,fast_food,12.9654302,77.7018173,burger,OSM
Kritunga Restaurant,restaurant,12.9478299,77.6993579,,OSM
Absolute Barbecue,restaurant,12.9498696,77.6990767,barbecue,OSM
Cave n Dine,restaurant,12.9862573,77.5403259,chinese,OSM
Shanmukha Restaurant,restaurant,12.9555378,77.7004205,regional,OSM
Nandhana Palace,restaurant,12.9490913,77.6996578,regional,OSM
Nisarga restaurant,restaurant,12.9682261,77.5375793,regional,OSM
Sandwich Guru,restaurant,12.9604112,77.529879,regional,OSM
Khaaja Chowk,restaurant,12.9861111,77.7324232,regional,OSM
Earth Plate,restaurant,12.9120592,77.637908,regional,OSM
Chung Wah,restaurant,13.0044531,77.5783579,chinese,OSM
1947 Restaurant,restaurant,13.0056571,77.5690976,indian,OSM
Reddy Restaurant,restaurant,12.912147,77.6502115,regional,OSM
Kohinoor,restaurant,12.9174988,77.6519079,italian,OSM
The Punjabi Rasoi,restaurant,12.9118274,77.6384331,regional,OSM
Sea Spice,restaurant,12.9188109,77.5687298,indian;seafood;fine_dining,OSM
The Platter,restaurant,12.9271751,77.561435,indian,OSM
Delhi Mahal Restaurant,restaurant,13.0073839,77.7579441,regional,OSM
Om Sai Punjabi Dhaba,restaurant,12.9828174,77.7634471,regional,OSM
Swadesh Tadka,restaurant,12.9256225,77.5646676,indian,OSM
Dot Yum,restaurant,12.9902206,77.7326044,regional,OSM
Rasoi Restaurant,restaurant,12.9269753,77.5643645,indian,OSM
Mantra Multicuisine Restaurant,restaurant,12.9235989,77.5550354,indian,OSM
Srinidhi Sagar,restaurant,12.960753,77.575626,regional,OSM
Ayda Restaurant,restaurant,12.9247336,77.565329,indian,OSM
Nisarga Garden Restaurant,restaurant,12.9418834,77.5707551,regional,OSM
Hotel New Karavali,restaurant,12.9402569,77.5533988,indian,OSM
Puliyogare Point,restaurant,12.9406714,77.5703714,regional,OSM
Vinny's,restaurant,12.9243553,77.5648981,italian,OSM
Cafe Mondo,restaurant,12.9394749,77.5776672,regional,OSM
Vi Ra's Bar and Restaurant,restaurant,12.9222433,77.5618332,indian,OSM
Hotel New Atithya,restaurant,12.9473154,77.5690141,regional,OSM
New Prashanth Hotel,restaurant,12.9446421,77.5719424,regional,OSM
SLV Corner,restaurant,12.9483651,77.5685364,regional,OSM
Thindi Katte,restaurant,12.9379147,77.5748672,regional,OSM
Cool corner,restaurant,12.947549,77.5739319,regional,OSM
New Shanthi Sagar,restaurant,12.9387861,77.5799087,regional,OSM
Maha Lakshmi Tiffin Room,restaurant,12.9470578,77.5714933,regional,OSM
Ice Thunder,restaurant,12.9448665,77.5715764,regional,OSM
Imperial Plaza,restaurant,12.937747,77.5758056,regional,OSM
Cafe Coffee Day,cafe,12.947133,77.5694107,coffee_shop,OSM
Thanco's Natural Ice Cream,restaurant,12.9471057,77.5716965,regional,OSM
Helloo Delhi,restaurant,12.911789,77.6432674,regional,OSM
The Biryani Cafe,restaurant,12.9431647,77.5415743,regional,OSM
New Punjabi Foodcorner,restaurant,12.8475949,77.677787,regional,OSM
Smacznego,restaurant,12.9240662,77.5642334,fast_food,OSM
Fish & Fries,restaurant,12.9085132,77.6515084,italian,OSM
Cinnamon,restaurant,12.9153185,77.6367517,italian,OSM
Tomatina,restaurant,12.9153154,77.6516588,italian,OSM
New Udupi Upahar,restaurant,12.9073279,77.6283365,indian,OSM
Cafe Coffee Day,cafe,12.8757393,77.5953738,coffee_shop,OSM
Sardarji Ka Dhaba,restaurant,12.9121011,77.6262626,regional,OSM
Ammis Biryani,restaurant,12.9025398,77.6253423,regional,OSM
Sweet Revenge,cafe,12.8354432,77.6915884,,OSM
Meat and Eat,restaurant,12.8354706,77.6917063,,OSM
Chicken Hunt,restaurant,12.9268231,77.548292,indian,OSM
Karavali Lunch Home,restaurant,12.9306311,77.5535559,indian,OSM
Unknown,restaurant,12.982376,77.6381162,,OSM
Desi Tadka,restaurant,13.0499324,77.5980885,regional,OSM
Al Khair Restaurant,restaurant,13.0373064,77.6052013,regional,OSM
Tandoori Knight,restaurant,12.9257484,77.5642118,indian,OSM
Swastik Bar & Restaurant,restaurant,13.0496657,77.597496,regional,OSM
Damadhish Fine Dine - Family Restaurant,restaurant,12.9361938,77.7442057,regional,OSM
Rolls Corner,restaurant,12.9391651,77.5637852,regional,OSM
Sea Rock,restaurant,12.9329124,77.5684358,italian,OSM
Oval bar,restaurant,12.991754,77.5711303,chinese,OSM
Harshi Super Sandwich,restaurant,12.9385441,77.5699295,regional,OSM
Vybhava,restaurant,12.9365742,77.5739529,regional,OSM
The Other Crescent,restaurant,12.937044,77.5753259,regional,OSM
Hotel Sanman,restaurant,12.9373404,77.579911,regional,OSM
Amandé Patisserie,restaurant,12.9363723,77.5682018,regional,OSM
Bakery World,restaurant,12.9488056,77.5743239,regional,OSM
Eat And Meet,restaurant,12.840207,77.653153,regional,OSM
Biriyani Paradise,restaurant,12.8478836,77.6635585,regional,OSM
Royal South Restaurent Electronic City,restaurant,12.8499207,77.664001,regional,OSM
"She Brews, Electronic City",restaurant,12.83987,77.6531025,burger,OSM
Royal South Restaurant Electronic City,restaurant,12.8356079,77.6788813,regional,OSM
Suchi Sagar Electronic City,restaurant,12.8558455,77.6650008,regional,OSM
Sila Restaurant Electronic City,restaurant,12.8523414,77.6570553,regional,OSM
Unknown,restaurant,12.8410431,77.6505171,,OSM
Mamaji's Electronic City,restaurant,12.8409397,77.6507954,regional,OSM
Fresh meanu,restaurant,12.8532595,77.6661308,regional,OSM
Thalassery Restaurant Electronic City,restaurant,12.8521971,77.6551085,regional,OSM
Varvathi Electronic City,restaurant,12.8486995,77.6804105,regional,OSM
Soul Indian Speciality Svenska,restaurant,12.8401639,77.660633,regional,OSM
Sky Lounge Bar,restaurant,12.8421932,77.6647576,regional,OSM
Chez Mariannick Bakery & Restaurant,restaurant,12.954963,77.7252993,regional,OSM
Hyderabadi Spice Electronic City,restaurant,12.8400532,77.6643768,regional,OSM
Pot Biryani Electronic City,restaurant,12.8401639,77.660633,regional,OSM
Seasons Electronic City,restaurant,12.8475923,77.6715489,regional,OSM
The Oterra,restaurant,12.8500948,77.6602787,regional,OSM
Salt Mango Tree,restaurant,12.9598095,77.7483757,regional,OSM
Aramane Hotel,restaurant,13.0044548,77.5493716,regional,OSM
Navarang Kabab Corner,restaurant,12.9908258,77.5578843,regional,OSM
Kolkata Biryani And Rolls,restaurant,12.9845159,77.5478044,regional,OSM
Pure and Natural,restaurant,12.9234527,77.5697585,fast_food,OSM
White Horse,restaurant,13.0078812,77.5569436,regional,OSM
Hotel Fish Palace,restaurant,13.0081283,77.5545993,regional,OSM
New Prashanth Hotel,restaurant,12.9303018,77.5666608,regional,OSM
Dwinks Gastropub,restaurant,12.999247,77.5495939,,OSM
Kudla beach,restaurant,12.9903931,77.5584441,regional,OSM
Bengaluru Coffee House,restaurant,12.9349664,77.5469781,indian,OSM
Mayura andra style restaurant,restaurant,12.9758048,77.5526524,regional,OSM
Cave N Dine,restaurant,12.9864094,77.5405663,regional,OSM
Mandara Bar and Restaurant,restaurant,12.9278495,77.5462411,indian,OSM
Sagar Caterers and Hotel,restaurant,12.9967355,77.5543173,regional,OSM
Shree Nandana Palace,restaurant,12.9891546,77.5500014,regional,OSM
Swathi Green Land,restaurant,12.9780294,77.5426878,regional,OSM
Ayodhya Upachar,restaurant,12.9285834,77.5457702,regional,OSM
Park View,restaurant,12.9728679,77.5391454,regional,OSM
Sai Prasadam,restaurant,12.9643262,77.5404059,regional,OSM
Koli Mane,restaurant,12.9606425,77.5300492,regional,OSM
Rolls on Wheels,restaurant,12.925663,77.5644456,fast_food,OSM
Ahaar Family Restaurant,restaurant,12.9450272,77.6807331,,OSM
Janahaar,restaurant,12.9279866,77.5519145,regional,OSM
Classic inn veg and non veg,restaurant,12.9698886,77.5327543,regional,OSM
New Sri Banashankari Donne Biriyani Corner,restaurant,12.9416198,77.5573584,regional,OSM
Sagar Restaurant,restaurant,12.9731233,77.5403966,regional,OSM
Souvee,restaurant,12.9467628,77.6811611,,OSM
Ammi's Biryani,restaurant,12.9245511,77.5655512,regional,OSM
Coffee Bytes,restaurant,12.9415734,77.5578002,fast_food,OSM
Pizza Hut,restaurant,12.9677845,77.535901,pizza,OSM
Hari Super Sandwich,cafe,12.9256173,77.5649753,fast_food,OSM
Big Bite,fast_food,12.9673836,77.5357039,regional,OSM
Coastal heritage,restaurant,12.9673983,77.5239973,regional,OSM
Rotti Mane,restaurant,12.969586,77.5346634,regional,OSM
The square plate,restaurant,12.9787404,77.5405545,regional,OSM
Donne biryani house,restaurant,12.9528642,77.5289366,regional,OSM
Spoorthy dosa point,restaurant,12.9757428,77.5335935,regional,OSM
Goli Vada Pav,fast_food,12.9464613,77.57609,indian,OSM
KFC,fast_food,12.961017,77.5281275,chicken,OSM
Andhra Mess,restaurant,12.9489617,77.6873872,,OSM
Hotel Moon Light,restaurant,12.9966939,77.5687228,regional,OSM
Rajhadhani Thali Restaurant,restaurant,12.9918756,77.5701543,regional,OSM
Pizza stop,restaurant,13.0081862,77.5709853,pizza,OSM
"Sampradaya - Fast Food, Fresh Fruits And Vegetables",restaurant,12.9485945,77.6827666,,OSM
High Ultra Lounge,restaurant,13.0121369,77.5564966,regional,OSM
Iyer Mess,restaurant,12.9987069,77.5699054,regional,OSM
Sway,restaurant,13.0208903,77.643156,regional,OSM
Yogis Donne Biryani,restaurant,13.0180644,77.6548189,regional,OSM
Matru Sagar,restaurant,13.0259923,77.6405519,regional,OSM
Food Magic Restaurant,restaurant,13.0217392,77.6397872,regional,OSM
Udupi Park Deluxe,restaurant,13.0313957,77.6359521,regional,OSM
Gawa,restaurant,13.0226589,77.6395368,regional,OSM
Udupi Ruchis,restaurant,12.9170843,77.5596138,indian,OSM
Faasos,restaurant,13.0222694,77.6397678,regional,OSM
Antarastriya,restaurant,12.9982337,77.570518,regional,OSM
Al Amanah Cafe,restaurant,13.0155944,77.6397049,regional,OSM
Matru Sagar,restaurant,12.94167,77.5564774,indian,OSM
Kera Cafe,restaurant,13.0257816,77.6378902,regional,OSM
Halli Dhaba,restaurant,12.9334596,77.5463009,indian,OSM
Paakashala,restaurant,13.0071899,77.5682268,regional,OSM
Raidan RestaurantRaidan Restaurant,restaurant,13.0220667,77.6302525,regional,OSM
Sri Banashankari Nati Style,restaurant,12.9152705,77.5609497,regional,OSM
Big Straw Boba Bistro,restaurant,13.0050001,77.5654236,regional,OSM
Rao's Biryani Center,restaurant,12.9447368,77.5537072,regional,OSM
Sri Raghavendra Store,restaurant,13.0007571,77.563817,regional,OSM
Sri Krishna Bhawan,restaurant,13.0230548,77.6472679,regional,OSM
BYLI - Bet You Love It!,restaurant,13.0225104,77.6395484,regional,OSM
Satvik Grand,restaurant,12.9985408,77.5695317,regional,OSM
Bullet Biryani,restaurant,13.023783,77.6399492,regional,OSM
Cake House,restaurant,13.0222385,77.6399929,regional,OSM
Suchi ruchi veg,restaurant,13.0012483,77.5723483,regional,OSM
Sri Annapoorneshwari Hotel,restaurant,12.8665964,77.6548452,regional,OSM
Regency Park,restaurant,13.0230092,77.6370539,regional,OSM
Unknown,restaurant,12.9409856,77.6085956,indian,OSM
A1 Biryani Restaurant,restaurant,12.9961953,77.5715924,regional,OSM
Sukh Sagar,restaurant,13.0207053,77.6367655,regional,OSM
Majlis Restaurant,fast_food,13.022023,77.6389206,regional,OSM
Sri Sathya Sai Food Corner,restaurant,12.943229,77.6091984,regional,OSM
Holige Mane,restaurant,13.0011281,77.5724061,regional,OSM
Taj Food Point,restaurant,12.939969,77.6091099,regional,OSM
Pars Restaurant,restaurant,13.0259481,77.6372048,regional,OSM
Hruday's D- 3,restaurant,12.9438907,77.6073926,regional,OSM
UP south,restaurant,12.9917339,77.5706166,indian,OSM
D3 multi cusine,restaurant,12.9424172,77.6079042,regional,OSM
Sbarro,fast_food,12.9915048,77.5704974,pizza,OSM
Unknown,restaurant,12.944786,77.5717922,,OSM
U.D Roti Ghar &Cake ghar,restaurant,12.9447626,77.5717734,regional,OSM
Soho Bar & Grill,restaurant,12.9446144,77.5729301,regional,OSM
Shri Ganesh Upahar,restaurant,12.9414978,77.6087872,regional,OSM
Gokul Veg,restaurant,12.9444068,77.5709394,regional,OSM
Hotel Nalapaka,restaurant,12.9985137,77.5523235,regional,OSM
Presto,restaurant,12.9378405,77.574857,regional,OSM
iLounge Cafe,restaurant,12.9415138,77.6083283,regional,OSM
Kamath Bugle Rock,restaurant,12.9396288,77.5667866,regional,OSM
The Rogue Elephant,restaurant,12.9415832,77.5770807,regional,OSM
Delhi Walle,restaurant,12.9617937,77.7013456,regional,OSM
Kairali,restaurant,12.9266045,77.5459463,regional,OSM
Udupi Sri Krishna Bhavan,restaurant,12.9458476,77.5710517,regional,OSM
Shanghai times,restaurant,12.9980375,77.6962682,,OSM
Gilly's resto-bar,restaurant,12.9820804,77.6926306,,OSM
Kabab Magic,restaurant,12.9403117,77.5798319,regional,OSM
Punjabi Dawat,restaurant,12.9499525,77.700234,regional,OSM
Leanin Tree Art Cafe,restaurant,12.9377243,77.5794545,regional,OSM
PBN Express,restaurant,12.9979686,77.6966599,,OSM
New Modern Hotel,restaurant,12.9543124,77.5786901,regional,OSM
Hungerez,restaurant,12.9444202,77.5729266,regional,OSM
The Grand Taj,restaurant,12.9814422,77.6030131,regional,OSM
Grand Village,restaurant,12.9444107,77.5721169,regional,OSM
Copper Chimney,restaurant,12.9973146,77.6969454,,OSM
K. V.,restaurant,12.983648,77.6090046,indian,OSM
Szechuan Dragon Chinese Restaurant,restaurant,12.9401607,77.5643716,regional,OSM
69 Second,restaurant,12.9391586,77.6892056,,OSM
Hotel Dwarka,restaurant,12.9376671,77.5676462,regional,OSM
Pramukh Family Restaurant - Prassidhi Enterprises,restaurant,12.9440883,77.5725864,regional,OSM
